IUCN.binomial,AllGeogRange,Body.mass.g,LitSz,AdultHeadBodyLen.mm,GestLen.d,LitPerYear,SocGrpSz,WeanAge.d,SMA.d,NeonateBodyMass.g,MaxLifepsan.m,PopDen.n.km2,brain.mass.g,IBI.d
Nanger_dama,1417713,71424.81,1,1462.78,194.93,1,15,105,109.36,3591.758119,207.96,0.18,141.7463976,182.5
Nanger_granti,1024665,55464.46,1,1529.99,191.21,1,6.801639865,180,249.81,5215.17,152.04,3.92,149.3095787,365
Nanger_soemmerringii,876843,41582.93,1,1360,192.53,0.987488887,12,180,413.84,3045.71641,186,5.47,146.4497724,366.2193037
Nannosciurus_melanotis,242270,50,2.868938525,95,29.92124407,1.766995958,1,62.3035876,266.9812008,1.557931437,52.53157742,86.41152,0.959057979,164.6220796
Nanonycteris_veldkampii,2525423,21.89,0.98,69.140808,97.19322218,1.946345941,7.133421889,46.89648503,183.9125097,3.582172328,81.17248706,298.5062726,0.461551318,135.9927717
Napaeozapus_insignis,2006851,22.25,4.5,89.73,22.73,1.25,1,34.99,420.91,0.93,48,667.18,0.48,91
Nasalis_larvatus,604868,12265.65,1.02,647.49,165.04,0.67,12,211.75,1894.11,450,252,8.99,90.6699313,547.5
Nasua_narica,2238049,4578.43,4,549.58,76.82,0.999875172,4,132.63,1009.04,140,212,6.07,44.17,365
Nasua_nasua,11810548,3775.5,3.69,527.63,75.06,1.081720099,1.815481774,113.15,841.82,144.91,212.4,15.42,26.63,365
Nasuella_olivacea,147633,1339.99,1.774257642,387.34,67.3005033,1.793389394,1.299231982,82.99505572,518.6770705,49.63484754,167.2095132,14.0714997,12.37805275,200.8307565
Natalus_espiritosantensis,4221173,5.68,0.99,66.78337986,244.85,1,7.367455759,50.53,271.4283099,1.83,57.96,269.4025131,0.274701117,225.7705257
Natalus_jamaicensis,11032,75.97043368,2.647415995,132.9316404,34.50198968,1.499099673,1.061745918,28.98277116,154.0196187,4.668776318,44.88784756,1663.049791,1.199897187,164.7525179
Natalus_lanatus,4030150,55.9949125,2.720759157,122.8063138,31.05249746,1.881139074,1.00695555,56.04833255,239.674385,3.813974996,61.82975392,108.2092849,1.32008932,147.7490463
Natalus_major,74468,65.52863129,2.799542426,119.9113157,28.77601975,2.32555293,1.023292992,23.31237105,111.2993284,4.40185868,32.10947513,1164.304313,1.143769223,58.82583386
Natalus_mexicanus,4221173,5.68,0.99,66.78337986,244.85,1,7.367455759,50.53,271.4283099,1.83,57.96,269.4025131,0.274701117,225.7705257
Natalus_primus,105608,79.7000896,3.158928387,139.011896,33.61638061,1.006305886,1,67.541557,336.3542316,3.742174725,64.7313398,153.9478236,1.491984334,336.7353809
Natalus_stramineus,4221173,5.68,0.99,66.78337986,244.85,1,7.367455759,50.53,271.4283099,1.83,57.96,269.4025131,0.274701117,225.7705257
Natalus_tumidirostris,1118277,6.3,1.055850673,46.06686057,90.51474135,0.997127313,266.3157676,46.98666818,407.1097199,2.282739546,228.2544178,235.8528459,0.24525,313.8968062
Neacomys_dubosti,221328,94.4749053,4.144777366,148.7360268,30.24290384,1,1.825003672,33.88735751,252.1182799,3.479928158,77.10738038,1792.321582,1.46001201,278.0154922
Neacomys_guianae,583820,15.87,5.039656814,99.58870227,21.6406124,1.879236382,1,67.50421507,279.4580634,0.352744821,44.73418544,27.45,0.677141842,161.2569335
Neacomys_minutus,79021,66.08728002,4.015744743,131.3426537,32.90382901,1.01395948,1.017422237,67.36379944,341.0851179,2.539860913,61.4198119,99.84405645,1.348131636,349.531541
Neacomys_musseri,4452,60.01036847,2.591103471,122.9447012,33.19357729,2.127025604,1.030538569,28.76324588,155.6152169,4.498756197,40.38169537,2077.621643,1.216328072,99.48597359
Neacomys_paracou,955058,58.99005685,4.078883579,118.3692519,25.53006768,2.391789344,1.023292992,23.0565988,91.89273085,3.750833341,35.31460546,500.6822491,1.033473636,44.50026979
Neacomys_spinosus,3942627,19,4.730549689,88.81880896,21.38179266,1.950405996,1,52.65216106,214.1491365,0.607994288,49.10161077,106.5182688,0.540116084,153.1415425
Neacomys_tenuipes,16585,19,3.94,88.86070779,24.42486624,6.1,1,19.30690649,31.19,1.520648614,29.47905576,273.07,0.494841509,37.38979834
Neamblysomus_gunningi,26218,28.13,4.021843248,123.77,33.01131097,1.018079078,1,71.82713912,383.2984838,0.64284536,40.60078366,144.0624341,0.847116777,359.9946354
Neamblysomus_julianae,58057,21.99,0.96,100.84,58.51385333,1.828724318,1,72.05848141,269.3725614,1.855406568,42.17797596,150.9075315,0.699065053,159.2359594
Necromys_amoenus,235719,27.09,4.417694585,102.2460879,21.74165805,3.72795311,1.204411927,17.8614136,31.11242506,2.433611638,29.16627619,1789.26,0.669689927,23.72085623
Necromys_benefactus,19769.11974,31,2.916081858,103.7481321,33.39144917,2.252216507,1.030410558,30.58286764,139.7792043,2.547612395,40.05281504,1028.484841,0.780510956,81.91945208
Necromys_lactens,150222,32.9,3.325612229,112.328512,31.15947422,1.01395948,1.01395948,66.84511224,385.6976748,0.704201696,42.93165472,141.5331488,0.787235118,352.4163113
Necromys_lasiurus,5491500,39.93,4.5,144.99,21.97,3.742118836,1.348821324,19.06882456,39.06,3.57,42.31408015,1180,0.815041627,26.10067104
Necromys_lenguarum,567005,56.50111731,3.492279422,129.5631234,30.68509935,1.004062882,1,59.46338434,342.0966889,2.695692048,61.88048876,111.2857189,1.449579831,347.3216516
Necromys_obscurus,30534,40.69,4.86,115.9229875,29.80778516,1.002233927,1.00695555,71.05762152,383.3913564,0.527843676,39.3541825,218.2025408,0.903538507,361.2506837
Necromys_temchuki,108126,47.2,2.62954321,114.7376352,29.13679117,2.398139834,1.021012126,22.81074116,105.7805632,4.028137194,34.54080838,1385.335634,1.031657088,49.64060255
Necromys_urichi,1494452,44.84,5.18,110.5333485,23.86828245,3.6,1.101905116,25.21994618,84.23,2.617836052,40.88775559,304.58,0.802666855,36.46240751
Nectogale_elegans,479593,38.82,3.317797278,109,28.15749176,1.826103797,1,55.78691271,188.7352957,1.317514006,43.6245835,152.7905212,0.769669878,153.9076001
Nectomys_apicalis,21755,86.07188561,2.02824965,145.8832557,46.29536093,1.005083146,2.762368775,36.2282167,239.2564988,6.066244261,83.05589168,1226.617251,1.19602411,250.7361498
Nectomys_magdalenae,90315,70.58795221,2.405756405,125.6342006,33.27003055,1.83946309,1.01395948,27.83560276,189.4951313,4.711154608,41.21887799,1673.606354,1.200785783,118.6773395
Nectomys_palmipes,18917,81.22926972,1.970009223,145.6051081,47.36802722,0.999004599,2.797056135,36.24018383,229.2912595,6.031229985,85.06761085,1141.47742,1.16425615,252.9032036
Nectomys_rattus,2910,248.8,4.5,182.34682,25.01180461,1.89883432,1,71.86866683,269.9231275,2.18928777,46.03263289,80.55010686,2.403753967,164.3045616
Nectomys_squamipes,10605577,184.98,4.5,182.42,33.90331046,1.907583475,1,45.1530174,187.280479,6.553354457,58.54816567,212.58,2.345499706,139.7422379
Nelsonia_goldmani,10083,50,2.489612643,116.0504382,30.00361986,2.351712538,1.070390942,21.83067228,114.660567,4.201396583,34.74542845,1337.8304,1.014404844,53.36287041
Nelsonia_neotomodon,41988,80,2.796602036,142.6827722,34.24077946,1.024498968,1.068137777,61.88728801,328.9831582,4.375659025,64.17781992,148.8248009,1.50238583,336.6300682
Neodon_forresti,525056,63.84781679,4.000600579,131.2496217,31.1571842,1,1.009205015,65.96468388,349.0900563,2.593809261,61.83295345,92.23656118,1.455565179,347.059779
Neodon_irene,525056,63.84781679,4.000600579,131.2496217,31.1571842,1,1.009205015,65.96468388,349.0900563,2.593809261,61.83295345,92.23656118,1.455565179,347.059779
Neodon_juldaschi,383843,44.57,3.52,114.5833518,22.73296619,2.746731546,1.103800371,20.18288982,46.13372637,2.759729504,33.08759918,1325.618475,0.731660817,26.6
Neodon_sikimensis,158427,156.9282605,2.25,198.0113212,43.78838713,1.030149714,1.261779211,64.45732607,360.108163,9.581128507,91.76035978,154.0539004,2.960877619,354.87531
Neofelis_diardi,6038743,14945.05,2.25,836.74,93.44,1.008574075,1,111.67,753.48,166.49,204,0.24999999,61.43161381,364.2247355
Neofelis_nebulosa,6038743,14945.05,2.25,836.74,93.44,1.008574075,1,111.67,753.48,166.49,204,0.24999999,68.71,364.2247355
Neofiber_alleni,93377,265.38,2.33,199.49,28.26,4.5,1,20.92,95.8,9.33,49.03736502,14515.71,2.72,54.64577904
Neohylomys_hainanensis,33999,52.21,3.851265527,134.99,32.58554075,1.018079078,1.036485009,73.58665979,371.6367415,1.464753189,50.89672028,84.15708303,1.370429034,351.8357521
Neomys_anomalus,1812742,13.19,7.1,75.99,26,2.417954539,1,27.84,106.45,0.58,24,648.6027496,0.28025,54.69467018
Neomys_fodiens,3892632,15.26,6.39,81.94,21.38,2,1,35.34,320.22,0.71,36,320,0.31475,59
Neomys_teres,15976,12.85,3.329082511,86.94,28.8583363,1.674440345,1.158051369,40.62250248,218.5621045,1.06948849,36.51578525,634.9181918,0.44140339,170.3604067
Neonycteris_pusilla,132013,84.61277962,3.036464072,142.3039427,35.19608315,1.017837653,1.194688135,52.90197699,339.8907439,4.562296741,61.98241635,206.2077433,1.594916045,312.0190853
Neophascogale_lorentzii,2683,212,2.199598266,195.77,42.67496809,2.06244657,1.00695555,51.8992894,212.6267725,8.985297674,56.47679152,77.29424155,3.969434613,145.414727
Neopteryx_frosti,3998,57.97105964,0.98,118.0510276,52.31160235,1.753538423,1.482936001,43.0974537,199.4239449,6.395775256,54.26417979,519.7372109,1.139253254,166.4688568
Neotetracus_sinensis,57799,86.9,4.28,117.96,28.81445791,2,1.009205015,28.09545871,150.2913417,3.928362845,43.1155823,1206.130918,1.269688901,107.3842687
Neotoma_albigula,1847161,208.18,2.14,175.47,37,2,1,33.5,94.14,11.21,92.4,610.11,2.17,49
Neotoma_angustapalata,7871,198,2.5059482,205.8832336,63.62790966,1.039978367,1.733586995,66.91083251,364.4186091,14.76008524,131.7525011,110.2367683,3.791442682,346.3217726
Neotoma_cinerea,3691491,285.89,3.45,208.96,29.69,1.5,1,26.35,525,14.4,36,782.9606573,2.65,30
Neotoma_devia,92860,200,2.1,180.4704754,36,2.134911338,1.039471083,21,196.255029,10,42.39586222,1806.546771,1.868113147,88.94473765
Neotoma_floridana,1530782,249.16,3.11,212.67,34.84,2.5,1,37.31,175.38,14.04,36,273.98,3.04,83
Neotoma_fuscipes,301476,213.26,2.79,207.38,33.21,1.75,1,27.49,222.1304536,13.15,44.4479483,1700,2.66,98.12711461
Neotoma_goldmani,155430,198,1.29,144.96,99.18712157,1.055821415,3.62063158,96.80437331,386.2967835,13.894281,154.0425783,78.75398217,2.985801789,344.2489641
Neotoma_lepida,932385,143.88,2.7,163.73,32.99,3.5,1,33.24,94.59,9.36,67,674.58,1.808816329,60
Neotoma_leucodon,1847161,215,3.402293288,202.1736921,34.86382096,1.011046692,1.024988092,65.35361855,356.9331282,7.038310972,75.61276217,83.64439355,3.81725099,349.32572
Neotoma_macrotis,301476,225.74,2.472930784,208.3341578,56.89029685,1.032290932,1.601106091,61.24178572,345.3227626,13.89677161,118.8194858,92.67433411,4.607992026,336.0991374
Neotoma_magister,576614,447,2,251.6950449,33.43,4.610382313,1.071773463,25.8,108.0948033,15,57.33596393,533.0714276,4.23682033,53.53500408
Neotoma_mexicana,1744699,203,2.59,184.13,33.21,2,1.152621256,28.96545122,59.82,10.4,57.21087445,132.62,2.522154992,69.64913818
Neotoma_micropus,1045465,255.14,2.5,212.68,34,2,1,29.83,172.7,11.7,27,2520.91,2.727173825,75.18253688
Neotoma_palatina,13433,198,2.430378812,206.7488616,62.53492829,1.028113827,1.787459571,66.9409822,360.2858653,14.78382572,131.785502,124.8673026,3.762995345,347.3681992
Neotoma_phenax,28418,227.49,2,196,49.45442484,2,1.140027721,35.32821491,192.3595979,11.97233679,59.13352732,644.6548968,2.802422292,129.8475231
Neotoma_stephensi,215565,149.22,1.06,161,31.65,1.9,1.498391667,36.6,324.33,10.6,72.83980867,644.6527353,1.893720422,130
Neotomodon_alstoni,47124,44.64,3.2,115.16,27.29,2.5,1.056336077,22.84712905,106.63,3.4,36.81141524,3379.42,0.900255577,45.09092478
Neotomys_ebriosus,808048,64.5,4.296908221,124.8656877,28.53905681,1.759518772,1,62.4891219,283.6188059,2.154937237,59.61437525,76.08383842,1.165285599,189.3937772
Neotragus_batesi,1106611,2967.45,1,540,181.24,1.043027865,1,60,366.52,499.99,168,55,22.94571218,328.0468874
Neotragus_pygmaeus,422015,3913.68,1,499.99,180,1.059209191,1,60,365,300,168,17.96204457,22.14887675,331.9367093
Neovison_vison,2723351,1100,4.5,368.5469851,42,1,1.612767762,49,362.9335671,8.5,136.8,4.938076029,8.892320328,335.3595882
Nephelomys_albigularis,411859,60.5,3.4,114.4682974,26.35039239,2.427055833,1.01395948,24.33192155,100.8540396,3.500428269,38.24223493,1054.941047,1.015306231,45.10845075
Nephelomys_auriventer,21272.31789,60.5,2.596960881,122.3456627,31.82881128,2.169127789,1,27.09597107,150.7428533,4.731209675,39.56592397,1462.327971,1.184531805,89.15422424
Nephelomys_caracolus,212036.0793,75.84860009,3.466480557,144.2081164,31.44298175,1.002233927,1.01395948,69.76877835,355.3220886,2.185067316,59.32129469,89.88589367,1.641664428,344.5087214
Nephelomys_devius,15801,92.48475439,2.611375174,138.8656482,35.30702456,1.017258146,1.802482736,41.25165786,273.2014953,4.877845635,82.34894505,843.1696162,1.351536281,284.874626
Nephelomys_keaysi,172792,58.29,2.88784596,125.6713518,33.66494104,1.16933036,1.130514516,30.95523061,220.689306,3.87587664,45.30512471,1314.346154,1.141184885,219.8176527
Nephelomys_levipes,88441,60.5,2.71163421,127.9862851,33.67625876,1.707056945,1.091559354,58.65974314,307.3447334,3.895979946,57.9580127,157.2488634,1.268633036,183.5097724
Nephelomys_meridensis,212036.0793,75.84860009,3.466480557,144.2081164,31.44298175,1.002233927,1.01395948,69.76877835,355.3220886,2.185067316,59.32129469,89.88589367,1.641664428,344.5087214
Nesokia_bunnii,57048,60.29354545,3.345538885,128.8655589,32.22151703,1.029325484,1,63.91511469,343.385817,2.111954487,56.06399639,103.7698655,1.322353064,348.7145572
Nesokia_indica,2817206,178.08,4.18,186.0155655,17,1.970063482,1.016224591,72.79202518,209.6345898,0.923341091,51.13579534,90.61241822,2.100428839,146.5398594
Nesolagus_netscheri,428333,1511.67,2.106029498,377.73,56.60991523,2.083170663,1.208683085,63.04148955,386.3684064,51.53665637,130.6243081,8.968846044,11.78628287,182.1441897
Nesolagus_timminsi,1369,65.48335168,2.347120629,123.0309129,34.39014907,1.903813427,1.139022033,55.57098272,256.2313625,4.294251158,48.98904555,204.9862385,1.260515178,173.1657476
Nesomys_audeberti,100305,214.04,2.137598679,207.2327671,58.74866624,1.867378238,1.409309818,58.10411253,352.9168521,14.83698835,119.9907151,89.25199086,4.854823596,185.8477285
Nesomys_lambertoni,100305,155,2.63516127,205.2219171,40.11646677,1.027450511,1.088595069,69.61885812,356.9898407,7.928831951,79.57089197,106.1011471,3.087180217,357.670012
Nesomys_rufus,100305,163.96,2.449926278,208,40.08003347,2.031770269,1,55.79935629,249.6183686,8.891574917,68.29512367,55.22871095,3.144355783,153.3306832
Nesoryzomys_fernandinae,589,32.3,3.580442543,103.2221272,28.58500327,2.538238079,1.278501147,24.30451108,79.32899898,2.382944212,39.60939364,1037.709227,0.771884738,35.68393981
Nesoryzomys_narboroughi,1574,87.18776441,2.848561667,138.9042796,35.92378416,1.306137116,1.232587808,31.09057381,161.9029255,5.161335477,40.23684128,1997.346636,1.277868158,162.5123985
Nesotragus_moschatus,1539466,5639.01,1,599.99,180,1.746046613,1,60,197.64,564.6933046,168,17.32,31.50964596,184.2689157
Neurotrichus_gibbsii,335161,9.56,2.99,78.76,21.27,1,1.417810637,37.36686279,263.1007581,0.6,43.80193224,1413.5,0.91,220.9829358
Neusticomys_ferreirai,335161,79.38219418,3.528087754,156.92745,33.2070355,1,1.00695555,71.27669173,353.0278581,2.645905917,67.91536763,61.52392169,2.047740749,358.8913355
Neusticomys_monticolus,110383,39.5,1.94,122.635789,44.05010053,1.016265793,1.245929985,46.71146548,331.8219802,4.380014725,51.83236483,385.3015051,0.97714814,304.1110958
Neusticomys_mussoi,4402,40,2.850126115,106.3161162,32.79665828,2.691735235,1.030538569,25.14403611,97.43411305,3.054714734,38.68270878,811.913126,0.926326689,50.40988396
Neusticomys_oyapocki,2871,47,2.303774568,115.2717577,34.00220048,2.321355407,1.053432409,25.22405809,131.1955232,4.734033251,35.98119533,1383.68601,1.154809851,83.34110357
Neusticomys_peruviensis,3466,40,2.421398629,107.0043532,37.34016795,1.865255585,1.060759611,32.61597484,164.4341407,3.351230588,45.35485366,906.322614,0.995637155,138.1939723
Neusticomys_venezuelae,58111,47.1,2.711828299,112.765744,30.58461146,2.287319631,1.00695555,24.13981203,115.69184,3.916174461,40.54519815,1275.028963,1.116251703,63.55252758
Nilgiritragus_hylocrius,30114,74186.41,1.41,1385,186.35,2,9,27.28,669,2745.205289,207,1.26508965,136.3682739,237.25
Ningaui_ridei,2460779,9.42,5.99,92.92561109,13.49,2,1,90.74,328.8,0.005,24,599.7386081,0.498973935,365
Ningaui_timealeyi,237045,6.37,5.7,82.78745485,14.1,2,1,78,255.2409084,0.005,24,580.7699178,0.326730516,365
Ningaui_yvonneae,191676,9.3,7,84.59611432,20.08998215,2,1,82.5,270.8080798,0.040996419,38.94359538,269.6598473,0.441128423,192.5779825
Niviventer_andersoni,4368,147,2.121719225,150.7324089,42.04340632,1.123668453,2.123823958,34.56334896,189.6835458,6.700873029,81.76450499,1618.839174,1.409958468,242.3212993
Niviventer_brahma,2619,97.3,2.239206618,135.2600602,33.91922991,1.960920609,1.05313569,27.40115506,139.6280107,5.507220006,42.29203464,1804.280854,1.245411348,102.3962535
Niviventer_cameroni,127645,79.71084303,3.021346862,142.7351385,35.05659874,1.013719032,1.127584508,60.50926084,345.4940854,4.676877544,63.56659128,178.3140749,1.648767238,334.1182396
Niviventer_confucianus,3557065,65,3.276755374,122.3747004,30.15828298,1.910704792,1.042465761,32.82279239,140.801681,3.734713921,59.87476511,421.6220364,1.204988281,119.1945663
Niviventer_coninga,872,80.65,2.37,130.63,30.19661788,2.400615912,1.052192375,20.20889553,102.5404184,4.848849777,31.40574907,1372.959913,1.169395119,64.94037965
Niviventer_cremoriventer,1061887,71.54,3.7,159,32.78115805,1.011046692,1.024498968,69.18111353,341.7010667,2.011090712,63.4994018,23.91,1.94497531,353.7093917
Niviventer_culturatus,36021,81.17,2.922742108,143.23,33.84536712,1.031624922,1.068137777,61.18042639,322.8196339,4.367464787,63.99443637,157.354243,1.483110531,336.6300682
Niviventer_eha,226169,53.6,4.86,115.9541332,28.29984336,1.683823909,1.00695555,58.98435895,282.1291524,1.76321328,50.73319634,129.1819359,1.011342551,190.7543812
Niviventer_excelsior,2621,102,2.25144922,124.3582854,36.46942222,1.981582174,1.04615582,28.18458197,159.0306379,5.750350044,43.34730997,1437.476464,1.212139432,106.0199269
Niviventer_fraternus,127645,79.71084303,3.021346862,142.7351385,35.05659874,1.013719032,1.127584508,60.50926084,345.4940854,4.676877544,63.56659128,178.3140749,1.648767238,334.1182396
Niviventer_fulvescens,3134303,81.79,4.41,132.3494144,25.81671364,3.463229828,1.146508251,26.59041213,91.10438577,4.191652514,49.6001722,339.2766669,1.148625076,39.67226406
Niviventer_hinpoon,871,61,2.502669047,123.3432642,29.71414443,2.6323258,1.109444164,21.15659652,83.36497328,4.594398909,32.96980206,971.2937043,1.053910541,48.6834511
Niviventer_langbianis,115653,69.8,2.650003082,120.9512123,34.16550628,1.951017817,1.00695555,29.72944524,174.8367785,4.386560305,42.66724112,1350.116219,1.147626423,107.9358105
Niviventer_lepturus,1742,84.8,2.479997295,134.2091991,36.16967072,1.485500668,1.107750299,29.34380216,137.1227892,5.076679143,40.44846047,1971.283659,1.226783558,150.2409229
Niviventer_niviventer,264019,100,2.719527643,126.0474584,35.52630477,1.698064178,1.063683475,33.57239893,202.6460444,3.75,53.43116141,797.7354577,1.24380425,194.2070252
Niviventer_rapit,127645,79.73,3.377190649,159,33.66101765,1.004062882,1.021012126,73.14651944,357.543397,1.999736465,66.24876108,55.30448246,2.088112549,363.5866048
Niviventer_tenaster,2616,103,3.091183889,146.5471544,34.32641571,1.14489766,1.216403203,32.35321055,195.4577794,4.509160712,50.69201538,1885.185907,1.396610468,261.6444428
Noctilio_albiventris,12947761,31.46,0.99,66.5,125.2295621,1.00695555,258.0724532,77.56,551.4896489,6.16,163.9500473,145.6003232,0.604111,327.0882517
