TaxID,Order,Family,Genus,species,AdultBodyMass_g,GenerationLength_d,Sources_AdultBodyMass,Max_longevity_d,Sources_Max_longevity,Rspan_d,AFR_d,Data_AFR,Calculated_GL_d,,Sources_GL
136771,Primates,Lepilemuridae,Lepilemur,Lepilemur_grewcockorum,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136761,Primates,Lepilemuridae,Lepilemur,Lepilemur_hubbardorum,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136491,Primates,Lepilemuridae,Lepilemur,Lepilemur_jamesorum,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11618,Primates,Lepilemuridae,Lepilemur,Lepilemur_leucopus,599.99,1524.622233,PanTHERIA,3132.916667,PanTHERIA,2648.076667,756.68,calculated,1524.622233,,Rspan-AFR(SM+Gest)
11619,Primates,Lepilemuridae,Lepilemur,Lepilemur_microdon,952.33,1637.770967,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136609,Primates,Lepilemuridae,Lepilemur,Lepilemur_milanoii,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136622,Primates,Lepilemuridae,Lepilemur,Lepilemur_mittermeieri,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11620,Primates,Lepilemuridae,Lepilemur,Lepilemur_mustelinus,669.03,1750.9197,PanTHERIA,4380,PanTHERIA,3702.93,677.07,PanTHERIA,1750.9197,,Rspan-AFB
136796,Primates,Lepilemuridae,Lepilemur,Lepilemur_otto,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136677,Primates,Lepilemuridae,Lepilemur,Lepilemur_petteri,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136254,Primates,Lepilemuridae,Lepilemur,Lepilemur_randrianasoloi,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11621,Primates,Lepilemuridae,Lepilemur,Lepilemur_ruficaudatus,763.36,1637.770967,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136645,Primates,Lepilemuridae,Lepilemur,Lepilemur_sahamalazensis,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136707,Primates,Lepilemuridae,Lepilemur,Lepilemur_seali,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11622,Primates,Lepilemuridae,Lepilemur,Lepilemur_septentrionalis,755.77,1637.770967,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136709,Primates,Lepilemuridae,Lepilemur,Lepilemur_tymerlachsonorum,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
136311,Primates,Lepilemuridae,Lepilemur,Lepilemur_wrightae,726.98875,1637.770967,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11633,Rodentia,Muridae,Leporillus,Leporillus_apicalis,150,786.86995,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11634,Rodentia,Muridae,Leporillus,Leporillus_conditor,328.82,786.86995,PanTHERIA,1934.5,AnAge,1731.155,284.835,calculated,786.86995,,Rspan-AFR(SM+Gest)
11638,Carnivora,Felidae,Leptailurus,Leptailurus_serval,11999.96,3018.0586,PanTHERIA,8322,PanTHERIA;AnAge;_Carn_ung,7470.34,851.66,PanTHERIA,3018.0586,,Rspan-AFB
11691,Rodentia,Muridae,Leptomys,Leptomys_elegans,83.52,624.3996409,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
11692,Rodentia,Muridae,Leptomys,Leptomys_ernstmayri,42.85,624.3996409,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
11693,Rodentia,Muridae,Leptomys,Leptomys_signatus,80,624.3996409,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
11696,Carnivora,Phocidae,Leptonychotes,Leptonychotes_weddellii,400000,4015,PanTHERIA,9125,PanTHERIA,7300,1825,PanTHERIA,3942,,GMA
11699,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris_curasoae,25.27,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
11697,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris_nivalis,24.26,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136659,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris_yerbabuenae,22.24,2064.27635,PanTHERIA,3650,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
41272,Lagomorpha,Leporidae,Lepus,Lepus_alleni,3930,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41273,Lagomorpha,Leporidae,Lepus,Lepus_americanus,1568.42,1105.95,PanTHERIA,2920,PanTHERIA,2555,365,PanTHERIA,1105.95,,Rspan-AFB
41274,Lagomorpha,Leporidae,Lepus,Lepus_arcticus,4412.73,1076.0918,PanTHERIA,2555,PanTHERIA,2229.42,429.56,calculated,1076.0918,,Rspan-AFR(SM+Gest)
41275,Lagomorpha,Leporidae,Lepus,Lepus_brachyurus,2519.45,1047.27668,PanTHERIA,4745,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41276,Lagomorpha,Leporidae,Lepus,Lepus_californicus,2422.48,1226.50635,PanTHERIA,3394.5,PanTHERIA;AnAge,3174.315,305.955,calculated,1226.50635,,Rspan-AFR(SM+Gest)
11792,Lagomorpha,Leporidae,Lepus,Lepus_callotis,2608.16,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41277,Lagomorpha,Leporidae,Lepus,Lepus_capensis,2047.11,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11797,Lagomorpha,Leporidae,Lepus,Lepus_castroviejoi,2822.41,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41278,Lagomorpha,Leporidae,Lepus,Lepus_comus,2015.56,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41279,Lagomorpha,Leporidae,Lepus,Lepus_coreanus,2350,1047.27668,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41305,Lagomorpha,Leporidae,Lepus,Lepus_corsicanus,3000,1047.27668,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41280,Lagomorpha,Leporidae,Lepus,Lepus_europaeus,3816.43,730,PanTHERIA,4142.75,PanTHERIA;AnAge,no_information,no_information,no_information,no_information,,GMA
11798,Lagomorpha,Leporidae,Lepus,Lepus_fagani,2525.157742,1047.27668,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11790,Lagomorpha,Leporidae,Lepus,Lepus_flavigularis,2999.98,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41306,Lagomorpha,Leporidae,Lepus,Lepus_granatensis,2323.94,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41289,Lagomorpha,Leporidae,Lepus,Lepus_habessinicus,2015.56,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11793,Lagomorpha,Leporidae,Lepus,Lepus_hainanus,1511.67,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11794,Lagomorpha,Leporidae,Lepus,Lepus_insularis,1900,1047.27668,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41281,Lagomorpha,Leporidae,Lepus,Lepus_mandshuricus,1834.05,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41879,Lagomorpha,Leporidae,Lepus,Lepus_microtis,1763.61,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41879111,Lagomorpha,Leporidae,Lepus,Lepus_victoriae,1763.61,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,
41282,Lagomorpha,Leporidae,Lepus,Lepus_nigricollis,2294.25,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41283,Lagomorpha,Leporidae,Lepus,Lepus_oiostolus,2468.55,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11795,Lagomorpha,Leporidae,Lepus,Lepus_othus,4837.35,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41284,Lagomorpha,Leporidae,Lepus,Lepus_peguensis,2267.5,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41285,Lagomorpha,Leporidae,Lepus,Lepus_saxatilis,2593.63,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41286,Lagomorpha,Leporidae,Lepus,Lepus_sinensis,1607.41,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41287,Lagomorpha,Leporidae,Lepus,Lepus_starcki,2760.67,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41307,Lagomorpha,Leporidae,Lepus,Lepus_tibetanus,2062.5,1047.27668,Animal_Diversity,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11791,Lagomorpha,Leporidae,Lepus,Lepus_timidus,3105.42,1047.27668,PanTHERIA,6570,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41308,Lagomorpha,Leporidae,Lepus,Lepus_tolai,1589,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41288,Lagomorpha,Leporidae,Lepus,Lepus_townsendii,3371.64,1097.83525,PanTHERIA,2920,PanTHERIA,2678.725,321.005,calculated,1097.83525,,Rspan-AFR(SM+Gest)
11796,Lagomorpha,Leporidae,Lepus,Lepus_yarkandensis,1460.41,1047.27668,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
11856,Didelphimorphia,Didelphidae,Lestodelphys,Lestodelphys_halli,78.27,642.840025,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
41507,Paucituberculata,Caenolestidae,Lestoros,Lestoros_inca,23.07,998.6765636,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_all_orders_same_body_mass
11933,Carnivora,Herpestidae,Liberiictis,Liberiictis_kuhni,1825.47,1825,PanTHERIA,3984.583335,Carn_Ung,3661.583335,323,calculated,1384.859167,,GMA
11966,Chiroptera,Phyllostomidae,Lichonycteris,Lichonycteris_obscura,6.5,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family
11979,Afrosoricida,Tenrecidae,Limnogale,Limnogale_mergulus,76.86,1036.557583,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136286,Rodentia,Muridae,Limnomys,Limnomys_bryophilus,64.47,624.3996409,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
11980,Rodentia,Muridae,Limnomys,Limnomys_sibuanus,64.47,624.3996409,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12073,Rodentia,Heteromyidae,Heteromys,Heteromys_adspersus,50.99,873.5194667,PanTHERIA,638.75,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12074,Rodentia,Heteromyidae,Heteromys,Heteromys_irroratus,48.95,873.5194667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12075,Rodentia,Heteromyidae,Heteromys,Heteromys_pictus,43.28,873.5194667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12076,Rodentia,Heteromyidae,Heteromys,Heteromys_salvini,41.99,873.5194667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12077,Rodentia,Heteromyidae,Heteromys,Heteromys_spectabilis,65,873.5194667,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12078,Chiroptera,Phyllostomidae,Lionycteris,Lionycteris_spurrelli,8.85,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family
12119,Cetartiodactyla,Iniidae,Lipotes,Lipotes_vexillifer,112138.3,4840.09,PanTHERIA,8760,AnAge,5521,3239,calculated,4840.09,,Rspan-AFR(SM+Gest)
12125,Cetartiodactyla,Delphinidae,Lissodelphis,Lissodelphis_borealis,113000,7142.099015,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12126,Cetartiodactyla,Delphinidae,Lissodelphis,Lissodelphis_peronii,116000,7142.099015,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
44698,Chiroptera,Pteropodidae,Lissonycteris,Lissonycteris_angolensis,68.31,1553.790873,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12142,Cetartiodactyla,Bovidae,Litocranius,Litocranius_walleri,38804.37,2555,PanTHERIA,5268.166667,PanTHERIA;AnAge;Carn_Ung,4705.466667,562.7,PanTHERIA,1927.285333,,GMA
12246,Carnivora,Phocidae,Lobodon,Lobodon_carcinophaga,225000,5475,PanTHERIA,14235,PanTHERIA,12410,1825,PanTHERIA,5423.9,,GMA
12263,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_bokermanni,14.12333333,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136348,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_chocoana,14.12333333,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136706,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_concava,14.12333333,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12264,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_dekeyseri,14.12333333,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12265,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_handleyi,14.12333333,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12266,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_hesperia,14.12333333,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12267,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_mordax,21.56,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136735,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_orcesi,14.12333333,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12268,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_robusta,13.72,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12269,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_thomasi,7.09,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family
12270,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_aurita,15.38,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12271,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_fernandezi,14.03,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
40027,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_inusitata,14.03,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12272,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_marinkellei,17.67,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12273,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_orinocensis,9.04,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family
12274,Rodentia,Echimyidae,Lonchothrix,Lonchothrix_emiliae,138.2,739.0095889,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12302,Carnivora,Mustelidae,Lontra,Lontra_canadensis,8087.42,3235.116667,PanTHERIA,9368.333333,PanTHERIA;AnAge;_Carn_ung,8638.333333,730,PanTHERIA,3235.116667,,Rspan-AFB
12303,Carnivora,Mustelidae,Lontra,Lontra_felina,11195.36,3650,PanTHERIA,3984.583335,Carn_Ung,3729.583335,255,calculated,1336.579167,,GMA
12304,Carnivora,Mustelidae,Lontra,Lontra_longicaudis,6554.97,3442.558333,PanTHERIA,6570,Carn_ung,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
12305,Carnivora,Mustelidae,Lontra,Lontra_provocax,7499.98,3650,PanTHERIA,5621,Carn_Ung,4526,1095,calculated,2407.54,,GMA
12308,Rodentia,Cricetidae,Lophiomys,Lophiomys_imhausi,755,766.22453,PanTHERIA,2737.5,PanTHERIA;AnAge,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
12309,Primates,Cercopithecidae,Lophocebus,Lophocebus_albigena,7418.71,4682.9135,PanTHERIA,12537.75,PanTHERIA;AnAge,11063.15,1474.6,PanTHERIA,4682.9135,,Rspan-AFB
12310,Primates,Cercopithecidae,Lophocebus,Lophocebus_aterrimus,6510.37,3285,PanTHERIA,9782,PanTHERIA,no_information,no_information,no_information,no_information,,GMA
